TIMESTAMP, SouthChan1, SouthChan2,
2020-01-13 16:25:06, 0.925, 0.854, 
2020-01-13 16:30:05, 0.925, 0.925, 
2020-01-13 16:35:06, 0.996, 1.067, 
2020-01-13 16:40:06, 0.925, 1.067, 
2020-01-13 16:45:05, 0.925, 0.996, 
2020-01-13 16:50:05, 0.925, 0.996, 
2020-01-13 16:55:06, 0.996, 0.996, 
2020-01-13 17:00:06, 1.067, 0.996, 
2020-01-13 17:05:05, 0.925, 0.996, 
2020-01-13 17:10:06, 0.925, 0.925, 
2020-01-13 17:15:06, 0.782, 0.925, 
2020-01-13 17:20:05, 0.854, 0.996, 
2020-01-13 17:25:05, 0.782, 0.711, 
2020-01-13 17:30:06, 0.854, 0.925, 
2020-01-13 17:35:06, 0.782, 0.854, 
2020-01-13 17:40:05, 0.782, 0.854, 
2020-01-13 17:45:05, 0.925, 0.782, 
2020-01-13 17:50:06, 0.925, 0.854, 
2020-01-13 17:55:06, 0.925, 0.854, 
2020-01-13 18:00:06, 0.854, 0.925, 
2020-01-13 18:05:05, 0.925, 0.854, 
2020-01-13 18:10:05, 0.854, 0.925, 
2020-01-13 18:15:06, 0.996, 0.854, 
2020-01-13 18:20:06, 0.925, 0.925, 
2020-01-13 18:25:05, 0.925, 0.925, 
2020-01-13 18:30:05, 0.925, 0.854, 
2020-01-13 18:35:06, 0.854, 0.854, 
2020-01-13 18:40:06, 0.854, 0.925, 
2020-01-13 18:45:05, 0.854, 0.854, 
2020-01-13 18:50:06, 0.925, 0.854, 
2020-01-13 18:55:06, 0.996, 0.925, 
2020-01-13 19:00:05, 0.925, 0.854, 
2020-01-13 19:05:06, 0.996, 0.854, 
2020-01-13 19:10:06, 0.854, 0.854, 
2020-01-13 19:15:05, 0.925, 0.782, 
2020-01-13 19:20:05, 0.925, 0.854, 
2020-01-13 19:25:06, 0.854, 0.854, 
2020-01-13 19:30:06, 0.996, 0.925, 
2020-01-13 19:35:05, 0.854, 0.782, 
2020-01-13 19:40:06, 0.854, 0.782, 
2020-01-13 19:45:06, 0.782, 0.854, 
2020-01-13 19:50:05, 0.854, 0.854, 
2020-01-13 19:55:05, 0.854, 0.854, 
2020-01-13 20:00:06, 0.996, 0.925, 
2020-01-13 20:05:06, 0.854, 0.711, 
2020-01-13 20:10:05, 0.996, 0.996, 
2020-01-13 20:15:05, 0.925, 0.782, 
2020-01-13 20:20:06, 0.854, 0.854, 
2020-01-13 20:25:06, 0.925, 0.996, 
2020-01-13 20:30:05, 0.996, 0.854, 
2020-01-13 20:35:05, 0.854, 0.782, 
2020-01-13 20:40:06, 0.854, 0.854, 
2020-01-13 20:45:06, 0.925, 0.782, 
2020-01-13 20:50:05, 0.925, 0.854, 
2020-01-13 20:55:06, 0.782, 0.854, 
2020-01-13 21:00:05, 0.854, 0.854, 
2020-01-13 21:05:05, 0.854, 0.782, 
2020-01-13 21:10:06, 0.925, 0.854, 
2020-01-13 21:15:06, 0.854, 0.711, 
2020-01-13 21:20:05, 0.854, 0.782, 
2020-01-13 21:25:05, 0.854, 0.854, 
2020-01-13 21:30:06, 0.854, 0.711, 
2020-01-13 21:35:05, 0.925, 0.782, 
2020-01-13 21:40:05, 0.996, 0.782, 
2020-01-13 21:45:06, 0.925, 0.925, 
2020-01-13 21:50:05, 0.925, 0.996, 
2020-01-13 21:55:05, 0.925, 0.996, 
2020-01-13 22:00:06, 0.782, 0.782, 
2020-01-13 22:05:06, 0.854, 0.782, 
2020-01-13 22:10:05, 0.854, 0.782, 
2020-01-13 22:15:05, 0.925, 0.925, 
2020-01-13 22:20:06, 0.854, 0.711, 
2020-01-13 22:25:05, 0.854, 0.854, 
2020-01-13 22:30:05, 0.854, 0.782, 
2020-01-13 22:35:06, 0.782, 0.782, 
2020-01-13 22:40:06, 0.854, 0.854, 
2020-01-13 22:45:05, 0.854, 0.854, 
2020-01-13 22:50:06, 0.854, 0.854, 
2020-01-13 22:55:06, 0.854, 0.854, 
2020-01-13 23:00:05, 0.854, 0.854, 
2020-01-13 23:05:05, 0.854, 0.711, 
2020-01-13 23:10:06, 0.782, 0.711, 
2020-01-13 23:15:06, 0.925, 0.782, 
2020-01-13 23:20:05, 0.854, 0.854, 
2020-01-13 23:25:06, 0.925, 0.854, 
2020-01-13 23:30:06, 0.711, 0.640, 
2020-01-13 23:35:05, 0.854, 0.925, 
2020-01-13 23:40:05, 0.854, 0.854, 
2020-01-13 23:45:06, 0.854, 0.782, 
2020-01-13 23:50:06, 0.854, 0.782, 
2020-01-13 23:55:05, 0.782, 0.782, 
2020-01-14 00:00:06, 0.854, 0.854, 
2020-01-14 00:05:06, 0.711, 0.711, 
2020-01-14 00:10:05, 0.925, 0.854, 
2020-01-14 00:15:05, 0.854, 0.854, 
2020-01-14 00:20:06, 0.854, 0.854, 
2020-01-14 00:25:06, 0.782, 0.782, 
2020-01-14 00:30:05, 0.782, 0.854, 
2020-01-14 00:35:06, 0.854, 0.854, 
2020-01-14 00:40:06, 0.782, 0.782, 
2020-01-14 00:45:05, 0.925, 0.925, 
2020-01-14 00:50:06, 0.854, 0.854, 
2020-01-14 00:55:06, 0.925, 0.996, 
2020-01-14 01:00:05, 0.925, 0.996, 
2020-01-14 01:05:05, 0.854, 0.854, 
2020-01-14 01:10:05, 0.854, 0.782, 
2020-01-14 01:15:06, 0.782, 0.854, 
2020-01-14 01:20:06, 0.854, 0.782, 
2020-01-14 01:25:05, 0.854, 0.854, 
2020-01-14 01:30:06, 0.854, 0.854, 
2020-01-14 01:35:06, 0.925, 0.854, 
2020-01-14 01:40:05, 1.067, 0.854, 
2020-01-14 01:45:06, 0.854, 0.782, 
2020-01-14 01:50:06, 0.925, 0.854, 
2020-01-14 01:55:06, 1.067, 0.854, 
2020-01-14 02:00:05, 0.854, 0.782, 
2020-01-14 02:05:05, 0.854, 0.711, 
2020-01-14 02:10:06, 0.854, 0.782, 
2020-01-14 02:15:05, 0.925, 0.854, 
2020-01-14 02:20:05, 0.925, 0.782, 
2020-01-14 02:25:06, 0.854, 0.782, 
2020-01-14 02:30:06, 0.925, 0.782, 
2020-01-14 02:35:05, 0.996, 0.854, 
2020-01-14 02:40:05, 0.925, 0.854, 
2020-01-14 02:45:06, 0.854, 0.782, 
2020-01-14 02:50:06, 0.854, 0.854, 
2020-01-14 02:55:05, 0.996, 0.782, 
2020-01-14 03:00:06, 0.996, 0.854, 
2020-01-14 03:05:06, 0.854, 0.782, 
2020-01-14 03:10:05, 0.925, 0.854, 
2020-01-14 03:15:06, 0.854, 0.711, 
2020-01-14 03:20:06, 0.925, 0.782, 
2020-01-14 03:25:06, 0.854, 0.782, 
2020-01-14 03:30:05, 0.854, 0.782, 
2020-01-14 03:35:06, 0.925, 0.854, 
2020-01-14 03:40:06, 0.996, 0.854, 
2020-01-14 03:45:05, 0.854, 0.711, 
2020-01-14 03:50:06, 0.854, 0.854, 
2020-01-14 03:55:06, 0.925, 0.782, 
2020-01-14 04:00:05, 0.854, 0.711, 
2020-01-14 04:05:05, 0.854, 0.782, 
2020-01-14 04:10:06, 0.925, 0.640, 
2020-01-14 04:15:06, 0.854, 0.854, 
2020-01-14 04:20:05, 0.925, 0.782, 
2020-01-14 04:25:05, 0.996, 0.711, 
2020-01-14 04:30:06, 0.996, 0.782, 
2020-01-14 04:35:06, 0.854, 0.782, 
2020-01-14 04:40:05, 0.854, 0.782, 
2020-01-14 04:45:05, 0.925, 0.782, 
2020-01-14 04:50:06, 0.996, 0.782, 
2020-01-14 04:55:05, 0.996, 0.782, 
2020-01-14 05:00:05, 0.996, 0.782, 
2020-01-14 05:05:06, 0.996, 0.782, 
2020-01-14 05:10:06, 0.854, 0.782, 
2020-01-14 05:15:05, 0.996, 0.782, 
2020-01-14 05:20:06, 0.996, 0.854, 
2020-01-14 05:25:06, 0.854, 0.711, 
2020-01-14 05:30:05, 0.782, 0.640, 
2020-01-14 05:35:05, 0.925, 0.782, 
2020-01-14 05:40:06, 0.925, 0.854, 
2020-01-14 05:45:06, 0.996, 0.854, 
2020-01-14 05:50:05, 0.854, 0.782, 
2020-01-14 05:55:06, 0.996, 0.925, 
2020-01-14 06:00:06, 0.996, 0.996, 
2020-01-14 06:05:06, 0.854, 0.854, 
2020-01-14 06:10:05, 0.996, 0.782, 
2020-01-14 06:15:06, 0.925, 0.854, 
2020-01-14 06:20:06, 0.854, 0.925, 
2020-01-14 06:25:05, 0.996, 0.854, 
2020-01-14 06:30:06, 0.996, 0.925, 
2020-01-14 06:35:06, 0.854, 0.782, 
2020-01-14 06:40:05, 0.925, 0.854, 
2020-01-14 06:45:06, 0.925, 0.782, 
2020-01-14 06:50:06, 0.854, 0.854, 
2020-01-14 06:55:05, 0.996, 0.782, 
2020-01-14 07:00:05, 0.782, 0.925, 
2020-01-14 07:05:06, 1.067, 1.209, 
2020-01-14 07:10:06, 0.996, 0.854, 
2020-01-14 07:15:05, 0.854, 0.925, 
2020-01-14 07:20:05, 0.782, 0.854, 
2020-01-14 07:25:06, 0.925, 0.925, 
2020-01-14 07:30:06, 0.996, 0.925, 
2020-01-14 07:35:05, 0.854, 0.854, 
2020-01-14 07:40:05, 0.996, 0.854, 
2020-01-14 07:45:06, 0.925, 0.925, 
2020-01-14 07:50:06, 0.996, 0.996, 
2020-01-14 07:55:05, 0.854, 0.996, 
2020-01-14 08:00:06, 0.854, 0.854, 
2020-01-14 08:05:06, 0.925, 0.854, 
2020-01-14 08:10:05, 0.854, 0.925, 
2020-01-14 08:15:06, 0.925, 0.996, 
2020-01-14 08:20:06, 0.996, 0.996, 
2020-01-14 08:25:05, 0.854, 0.925, 
2020-01-14 08:30:05, 0.854, 0.996, 
2020-01-14 08:35:06, 0.854, 0.925, 
2020-01-14 08:40:06, 0.498, 1.067, 
2020-01-14 08:45:05, 0.640, 1.138, 
2020-01-14 08:50:05, 0.782, 0.996, 
2020-01-14 08:55:06, 0.640, 1.067, 
2020-01-14 09:00:06, 0.782, 1.067, 
2020-01-14 09:05:05, 0.640, 1.138, 
2020-01-14 09:10:06, 0.640, 0.925, 
2020-01-14 09:15:06, 0.640, 0.996, 
2020-01-14 09:20:05, 0.782, 0.925, 
2020-01-14 09:25:05, 0.711, 0.996, 
2020-01-14 09:30:06, 0.711, 1.067, 
2020-01-14 09:35:06, 0.711, 1.067, 
2020-01-14 09:40:05, 0.782, 1.067, 
2020-01-14 09:45:05, 0.854, 0.925, 
2020-01-14 09:50:06, 0.711, 0.996, 
2020-01-14 09:55:06, 0.925, 0.854, 
2020-01-14 10:00:05, 0.854, 0.854, 
2020-01-14 10:05:05, 1.067, 0.854, 
2020-01-14 10:10:06, 0.925, 0.427, 
2020-01-14 10:15:05, 0.925, 0.711, 
2020-01-14 10:20:05, 0.925, 1.067, 
2020-01-14 10:25:06, 0.996, 0.925, 
2020-01-14 10:30:06, 0.925, 0.854, 
2020-01-14 10:35:05, 0.854, 0.925, 
2020-01-14 10:40:05, 0.996, 0.854, 
2020-01-14 10:45:06, 0.996, 0.640, 
2020-01-14 10:50:05, 0.996, 0.854, 
2020-01-14 10:55:05, 0.925, 0.854, 
2020-01-14 11:00:06, 0.854, 0.782, 
2020-01-14 11:05:06, 0.925, 0.782, 
2020-01-14 11:10:05, 0.782, 0.782, 
2020-01-14 11:15:05, 0.854, 0.782, 
2020-01-14 11:20:06, 0.854, 0.996, 
2020-01-14 11:25:06, 0.782, 0.854, 
2020-01-14 11:30:05, 0.782, 0.782, 
2020-01-14 11:35:06, 0.854, 0.711, 
2020-01-14 11:40:06, 0.640, 0.854, 
2020-01-14 11:45:06, 0.782, 0.640, 
2020-01-14 11:50:05, 0.854, 0.782, 
2020-01-14 11:55:06, 0.854, 0.782, 
2020-01-14 12:00:06, 1.138, 0.640, 
2020-01-14 12:05:06, 0.782, 0.854, 
2020-01-14 12:10:05, 0.854, 0.854, 
2020-01-14 12:15:06, 0.854, 0.782, 
2020-01-14 12:20:06, 0.782, 0.711, 
2020-01-14 12:25:05, 0.854, 0.925, 
2020-01-14 12:30:06, 0.925, 0.854, 
2020-01-14 12:35:06, 0.854, 0.854, 
2020-01-14 12:40:05, 0.711, 0.854, 
2020-01-14 12:45:06, 0.782, 0.925, 
2020-01-14 12:50:06, 0.996, 0.782, 
2020-01-14 12:55:06, 0.854, 0.854, 
2020-01-14 13:00:05, 0.854, 0.782, 
2020-01-14 13:05:06, 0.782, 0.854, 
2020-01-14 13:10:06, 0.782, 0.996, 
2020-01-14 13:15:06, 0.782, 0.925, 
2020-01-14 13:20:05, 0.854, 0.996, 
2020-01-14 13:25:06, 0.925, 0.854, 
2020-01-14 13:30:06, 0.782, 0.782, 
2020-01-14 13:35:05, 0.925, 0.854, 
2020-01-14 13:40:05, 0.711, 0.854, 
2020-01-14 13:45:05, 0.854, 0.711, 
2020-01-14 13:50:06, 0.854, 0.854, 
2020-01-14 13:55:06, 0.854, 0.854, 
2020-01-14 14:00:05, 0.782, 0.854, 
2020-01-14 14:05:06, 0.925, 0.854, 
2020-01-14 14:10:06, 0.854, 0.782, 
2020-01-14 14:15:05, 0.782, 0.854, 
2020-01-14 14:20:05, 0.782, 0.925, 
2020-01-14 14:25:06, 0.854, 0.854, 
2020-01-14 14:30:06, 0.711, 0.854, 
2020-01-14 14:35:05, 0.854, 0.854, 
2020-01-14 14:40:05, 0.782, 0.782, 
2020-01-14 14:45:06, 0.782, 0.854, 
2020-01-14 14:50:06, 0.711, 0.925, 
2020-01-14 14:55:05, 0.711, 0.782, 
2020-01-14 15:00:06, 0.782, 0.854, 
2020-01-14 15:05:06, 0.854, 0.854, 
2020-01-14 15:10:05, 0.782, 0.854, 
2020-01-14 15:15:06, 0.854, 0.854, 
2020-01-14 15:20:06, 0.782, 0.854, 
2020-01-14 15:25:06, 0.782, 0.925, 
2020-01-14 15:30:05, 0.854, 0.854, 
2020-01-14 15:35:05, 0.854, 0.854, 
2020-01-14 15:40:06, 0.925, 0.996, 
2020-01-14 15:45:06, 0.782, 0.854, 
2020-01-14 15:50:05, 0.925, 0.925, 
2020-01-14 15:55:06, 0.925, 0.854, 
2020-01-14 16:00:06, 0.854, 0.925, 
2020-01-14 16:05:05, 0.711, 0.854, 
2020-01-14 16:10:05, 0.854, 1.067, 
2020-01-14 16:15:06, 0.782, 0.782, 
2020-01-14 16:20:06, 0.782, 0.925, 
2020-01-14 16:25:05, 0.782, 0.782, 
2020-01-14 16:30:06, 0.854, 0.782, 
2020-01-14 16:35:06, 0.925, 0.854, 
2020-01-14 16:40:05, 0.782, 0.854, 
2020-01-14 16:45:05, 0.782, 0.854, 
2020-01-14 16:50:06, 0.854, 0.854, 
2020-01-14 16:55:09, 0.711, 0.854, 
2020-01-14 17:00:06, 0.782, 0.711, 
2020-01-14 17:05:05, 0.640, 0.782, 
2020-01-14 17:10:05, 0.854, 0.782, 
2020-01-14 17:15:06, 0.996, 0.996, 
2020-01-14 17:20:05, 0.782, 0.854, 
2020-01-14 17:25:05, 0.854, 0.854, 
2020-01-14 17:30:06, 0.782, 0.854, 
2020-01-14 17:35:06, 0.854, 0.854, 
2020-01-14 17:40:05, 0.782, 0.854, 
2020-01-14 17:45:05, 0.854, 0.782, 
2020-01-14 17:50:06, 0.782, 0.925, 
2020-01-14 17:55:06, 0.854, 0.996, 
2020-01-14 18:00:05, 0.925, 0.925, 
2020-01-14 18:05:05, 0.854, 0.854, 
2020-01-14 18:10:06, 0.854, 0.925, 
2020-01-14 18:15:05, 0.854, 0.782, 
2020-01-14 18:20:05, 1.067, 1.067, 
2020-01-14 18:25:05, 0.854, 0.854, 
2020-01-14 18:30:06, 0.925, 0.854, 
2020-01-14 18:35:05, 0.782, 0.854, 
2020-01-14 18:40:05, 0.854, 0.854, 
2020-01-14 18:45:06, 0.569, 1.138, 
2020-01-14 18:50:06, 0.782, 0.782, 
2020-01-14 18:55:05, 0.925, 0.782, 
2020-01-14 19:00:05, 0.782, 0.782, 
2020-01-14 19:05:06, 0.569, 0.996, 
2020-01-14 19:10:06, 0.711, 0.711, 
2020-01-14 19:15:05, 0.854, 0.782, 
2020-01-14 19:20:06, 0.782, 0.782, 
2020-01-14 19:25:06, 0.782, 0.782, 
2020-01-14 19:30:05, 0.925, 0.711, 
2020-01-14 19:35:05, 0.854, 0.782, 
2020-01-14 19:40:06, 0.854, 0.782, 
2020-01-14 19:45:05, 0.854, 0.854, 
2020-01-14 19:50:05, 0.782, 0.711, 
2020-01-14 19:55:06, 0.854, 0.925, 
2020-01-14 20:00:06, 0.854, 0.925, 
2020-01-14 20:05:05, 0.854, 0.782, 
2020-01-14 20:10:05, 0.854, 0.854, 
2020-01-14 20:15:06, 0.711, 0.854, 
2020-01-14 20:20:06, 1.067, 1.138, 
2020-01-14 20:25:05, 0.854, 0.854, 
2020-01-14 20:30:05, 0.782, 0.854, 
2020-01-14 20:35:06, 0.854, 0.854, 
2020-01-14 20:40:06, 0.854, 0.925, 
2020-01-14 20:45:05, 0.854, 0.854, 
2020-01-14 20:50:06, 0.854, 0.854, 
2020-01-14 20:55:06, 0.782, 0.854, 
2020-01-14 21:00:05, 0.782, 0.854, 
2020-01-14 21:05:05, 0.782, 0.854, 
2020-01-14 21:10:06, 0.711, 0.782, 
2020-01-14 21:15:06, 0.711, 0.782, 
2020-01-14 21:20:05, 0.782, 0.854, 
2020-01-14 21:25:05, 0.925, 0.854, 
2020-01-14 21:30:06, 0.996, 0.854, 
2020-01-14 21:35:06, 0.854, 0.854, 
2020-01-14 21:40:05, 0.854, 0.782, 
2020-01-14 21:45:06, 0.854, 0.854, 
2020-01-14 21:50:06, 0.782, 0.925, 
2020-01-14 21:55:06, 0.782, 0.782, 
2020-01-14 22:00:05, 0.854, 0.782, 
2020-01-14 22:05:06, 0.782, 0.782, 
2020-01-14 22:10:06, 0.854, 0.854, 
2020-01-14 22:15:05, 0.782, 0.782, 
2020-01-14 22:20:05, 0.782, 0.782, 
2020-01-14 22:25:06, 0.711, 0.854, 
2020-01-14 22:30:06, 0.782, 0.925, 
2020-01-14 22:35:05, 0.925, 0.854, 
2020-01-14 22:40:06, 0.854, 0.854, 
2020-01-14 22:45:06, 0.854, 0.854, 
2020-01-14 22:50:06, 0.996, 0.996, 
2020-01-14 22:55:05, 0.925, 0.925, 
2020-01-14 23:00:06, 0.925, 0.925, 
2020-01-14 23:05:06, 0.711, 0.782, 
2020-01-14 23:10:05, 0.996, 0.925, 
2020-01-14 23:15:05, 0.925, 0.854, 
2020-01-14 23:20:06, 0.854, 0.854, 
2020-01-14 23:25:06, 0.854, 0.854, 
2020-01-14 23:30:05, 0.782, 0.854, 
2020-01-14 23:35:05, 0.925, 0.854, 
2020-01-14 23:40:06, 0.854, 0.854, 
2020-01-14 23:45:06, 1.067, 0.854, 
2020-01-14 23:50:05, 0.854, 0.854, 
2020-01-14 23:55:06, 0.782, 0.711, 
2020-01-15 00:00:06, 0.854, 0.854, 
2020-01-15 00:05:05, 0.854, 0.782, 
2020-01-15 00:10:05, 0.854, 0.925, 
2020-01-15 00:15:06, 0.854, 0.782, 
2020-01-15 00:20:06, 0.925, 0.854, 
2020-01-15 00:25:05, 0.782, 0.782, 
2020-01-15 00:30:06, 0.782, 0.854, 
2020-01-15 00:35:06, 0.782, 0.782, 
2020-01-15 00:40:05, 0.854, 0.854, 
2020-01-15 00:45:06, 0.782, 0.854, 
2020-01-15 00:50:06, 0.782, 0.782, 
2020-01-15 00:55:06, 0.782, 0.711, 
2020-01-15 01:00:05, 0.711, 0.782, 
2020-01-15 01:05:06, 0.782, 0.782, 
2020-01-15 01:10:06, 0.782, 0.854, 
2020-01-15 01:15:05, 0.854, 0.854, 
2020-01-15 01:20:05, 0.854, 0.854, 
2020-01-15 01:25:06, 0.782, 0.782, 
2020-01-15 01:30:06, 0.711, 0.782, 
2020-01-15 01:35:05, 0.711, 0.782, 
2020-01-15 01:40:06, 0.854, 0.640, 
2020-01-15 01:45:06, 0.782, 0.782, 
2020-01-15 01:50:06, 0.854, 0.782, 
2020-01-15 01:55:05, 0.854, 0.782, 
2020-01-15 02:00:05, 0.782, 0.782, 
2020-01-15 02:05:06, 0.854, 0.711, 
2020-01-15 02:10:06, 0.925, 0.782, 
2020-01-15 02:15:05, 0.782, 0.782, 
2020-01-15 02:20:05, 0.782, 0.854, 
2020-01-15 02:25:06, 0.925, 0.854, 
2020-01-15 02:30:06, 0.996, 0.854, 
2020-01-15 02:35:05, 0.854, 0.782, 
2020-01-15 02:40:06, 0.782, 0.854, 
2020-01-15 02:45:06, 0.782, 0.711, 
2020-01-15 02:50:06, 0.854, 0.782, 
2020-01-15 02:55:05, 0.782, 0.854, 
2020-01-15 03:00:06, 0.854, 0.782, 
2020-01-15 03:05:06, 0.996, 0.854, 
2020-01-15 03:10:06, 0.782, 0.782, 
2020-01-15 03:15:05, 0.711, 0.782, 
2020-01-15 03:20:05, 0.854, 0.782, 
2020-01-15 03:25:06, 0.854, 0.782, 
2020-01-15 03:30:05, 0.854, 0.711, 
2020-01-15 03:35:05, 0.782, 0.782, 
2020-01-15 03:40:06, 0.782, 0.711, 
2020-01-15 03:45:06, 0.854, 0.569, 
2020-01-15 03:50:05, 0.711, 0.640, 
2020-01-15 03:55:06, 0.854, 0.711, 
2020-01-15 04:00:06, 0.782, 0.640, 
2020-01-15 04:05:05, 0.782, 0.782, 
2020-01-15 04:10:06, 0.782, 0.711, 
2020-01-15 04:15:06, 0.782, 0.711, 
2020-01-15 04:20:05, 0.854, 0.640, 
2020-01-15 04:25:05, 0.925, 0.711, 
2020-01-15 04:30:06, 0.854, 0.782, 
2020-01-15 04:35:09, 0.782, 0.640, 
2020-01-15 04:40:06, 0.854, 0.569, 
2020-01-15 04:45:05, 0.854, 0.854, 
2020-01-15 04:50:05, 0.782, 0.711, 
2020-01-15 04:55:06, 0.711, 0.711, 
2020-01-15 05:00:06, 0.711, 0.711, 
2020-01-15 05:05:05, 0.711, 0.711, 
2020-01-15 05:10:06, 0.782, 0.640, 
2020-01-15 05:15:06, 0.711, 0.640, 
2020-01-15 05:20:05, 0.782, 0.711, 
2020-01-15 05:25:05, 0.854, 0.640, 
2020-01-15 05:30:06, 0.854, 0.711, 
2020-01-15 05:35:06, 0.782, 0.782, 
2020-01-15 05:40:05, 0.782, 0.640, 
2020-01-15 05:45:06, 0.782, 0.711, 
2020-01-15 05:50:06, 0.782, 0.640, 
2020-01-15 05:55:05, 0.925, 0.711, 
2020-01-15 06:00:05, 0.854, 0.782, 
2020-01-15 06:05:06, 0.782, 0.782, 
2020-01-15 06:10:06, 0.782, 0.711, 
2020-01-15 06:15:05, 0.782, 0.782, 
2020-01-15 06:20:06, 0.854, 0.640, 
2020-01-15 06:25:06, 0.782, 0.854, 
2020-01-15 06:30:05, 0.854, 0.711, 
2020-01-15 06:35:06, 0.854, 0.711, 
2020-01-15 06:40:06, 0.854, 0.782, 
2020-01-15 06:45:05, 0.854, 0.782, 
2020-01-15 06:50:06, 0.854, 0.782, 
2020-01-15 06:55:08, 0.782, 0.711, 
2020-01-15 07:00:06, 0.782, 0.640, 
2020-01-15 07:05:06, 0.854, 0.782, 
2020-01-15 07:10:05, 0.854, 0.925, 
2020-01-15 07:15:05, 0.711, 0.498, 
2020-01-15 07:20:06, 0.782, 0.711, 
2020-01-15 07:25:06, 0.782, 0.854, 
2020-01-15 07:30:05, 0.925, 0.854, 
2020-01-15 07:35:06, 0.782, 0.640, 
2020-01-15 07:40:06, 0.782, 0.711, 
2020-01-15 07:45:05, 0.711, 0.854, 
2020-01-15 07:50:05, 0.640, 0.782, 
2020-01-15 07:55:06, 0.782, 0.854, 
2020-01-15 08:00:06, 0.854, 0.711, 
2020-01-15 08:05:05, 0.782, 0.854, 
2020-01-15 08:10:05, 0.925, 0.925, 
2020-01-15 08:15:06, 0.711, 0.854, 
2020-01-15 08:20:05, 0.854, 0.711, 
2020-01-15 08:25:05, 0.854, 0.854, 
2020-01-15 08:30:06, 0.782, 0.854, 
2020-01-15 08:35:06, 0.854, 0.996, 
2020-01-15 08:40:05, 0.925, 0.925, 
2020-01-15 08:45:06, 1.138, 1.138, 
2020-01-15 08:50:06, 0.925, 1.067, 
2020-01-15 08:55:05, 0.925, 0.925, 
2020-01-15 09:00:06, 1.067, 0.996, 
2020-01-15 09:05:06, 0.996, 0.854, 
2020-01-15 09:10:05, 1.067, 0.996, 
2020-01-15 09:15:05, 0.854, 0.854, 
2020-01-15 09:20:06, 0.925, 1.067, 
2020-01-15 09:25:06, 0.996, 0.925, 
2020-01-15 09:30:05, 1.138, 0.996, 
2020-01-15 09:35:05, 0.854, 0.782, 
2020-01-15 09:40:06, 0.925, 0.996, 
2020-01-15 09:45:06, 0.996, 0.854, 
2020-01-15 09:50:05, 0.996, 0.925, 
2020-01-15 09:55:06, 0.925, 0.925, 
2020-01-15 10:00:06, 0.925, 0.711, 
2020-01-15 10:05:06, 0.854, 0.711, 
2020-01-15 10:10:05, 0.996, 0.854, 
2020-01-15 10:15:06, 0.854, 0.782, 
2020-01-15 10:20:06, 0.925, 0.925, 
2020-01-15 10:25:05, 0.854, 0.640, 
2020-01-15 10:30:05, 0.925, 0.854, 
2020-01-15 10:35:06, 0.854, 0.640, 
2020-01-15 10:40:06, 0.925, 0.782, 
2020-01-15 10:45:05, 0.925, 0.711, 
2020-01-15 10:50:06, 0.854, 0.782, 
2020-01-15 10:55:06, 0.854, 0.782, 
2020-01-15 11:00:05, 0.996, 0.782, 
2020-01-15 11:05:05, 0.925, 0.782, 
2020-01-15 11:10:06, 0.925, 0.854, 
2020-01-15 11:15:05, 0.782, 0.711, 
2020-01-15 11:20:05, 0.996, 0.711, 
2020-01-15 11:25:06, 0.782, 0.854, 
2020-01-15 11:30:06, 0.854, 0.782, 
2020-01-15 11:35:05, 0.782, 0.782, 
2020-01-15 11:40:05, 0.925, 0.782, 
2020-01-15 11:45:06, 0.711, 0.782, 
2020-01-15 11:50:06, 0.925, 0.925, 
2020-01-15 11:55:05, 0.854, 0.854, 
2020-01-15 12:00:06, 0.782, 0.711, 
2020-01-15 12:05:06, 0.782, 0.854, 
2020-01-15 12:10:06, 1.067, 0.498, 
2020-01-15 12:15:05, 0.711, 0.782, 
2020-01-15 13:31:04, 0.782, 0.782, 
2020-01-15 13:35:05, 0.854, 0.854, 
2020-01-15 13:40:06, 0.854, 0.854, 
2020-01-15 13:45:06, 0.782, 0.782, 
2020-01-15 13:50:06, 0.854, 0.996, 
2020-01-15 13:55:05, 0.854, 0.854, 
2020-01-15 14:00:06, 0.854, 0.854, 
2020-01-15 14:05:06, 0.925, 0.782, 
2020-01-15 14:10:05, 0.925, 0.854, 
2020-01-15 14:15:05, 0.854, 0.854, 
2020-01-15 14:20:06, 0.854, 0.854, 
2020-01-15 14:25:06, 0.782, 0.782, 
2020-01-15 14:30:05, 0.925, 0.996, 
2020-01-15 14:35:06, 0.711, 0.711, 
2020-01-15 14:40:06, 0.782, 0.782, 
2020-01-15 14:45:05, 0.782, 0.854, 
2020-01-15 14:50:06, 0.925, 0.996, 
2020-01-15 14:55:06, 0.925, 0.996, 
2020-01-15 15:00:05, 0.782, 0.854, 
2020-01-15 15:05:05, 0.925, 0.996, 
2020-01-15 15:10:06, 0.996, 1.138, 
2020-01-15 15:15:06, 0.925, 0.996, 
2020-01-15 15:20:05, 0.854, 0.996, 
2020-01-15 15:25:05, 0.854, 0.996, 
2020-01-15 15:30:08, 0.854, 0.925, 
2020-01-15 15:35:05, 0.854, 0.854, 
2020-01-15 15:40:06, 0.854, 0.854, 
2020-01-15 15:45:06, 0.854, 0.854, 
2020-01-15 15:50:05, 0.925, 1.067, 
2020-01-15 15:55:06, 0.925, 0.854, 
2020-01-15 16:00:06, 0.854, 0.782, 
2020-01-15 16:05:06, 0.854, 0.925, 
